id,xy
15183,"[4,15,9,'12:56:40'],[5,13,242,'12:56:57'],[8,5,926,'13:02:33'],[7,6,418,'13:19:11'],[8,6,240,'13:26:09'],[15,4,1740,'13:33:39'],[17,15,0,'14:06:00'],"
15184,"[2,15,9,'13:30:20'],[2,13,293,'13:30:36'],[8,10,470,'13:36:39'],[15,4,394,'13:52:05'],[15,3,1650,'13:58:39'],[2,9,4655,'14:30:34'],[1,29,4449,'15:55:40'],[17,15,0,'17:14:12'],"
15185,"[4,15,10,'09:03:20'],[3,13,353,'09:03:46'],[4,26,10097,'09:12:02'],[2,25,346,'12:01:33'],[10,20,403,'12:08:26'],[4,26,15243,'12:16:06'],[10,7,341,'16:34:58'],[11,4,587,'16:41:12'],[15,15,0,'16:52:55'],"
15187,"[2,15,13,'08:37:40'],[17,11,746,'08:48:03'],[20,10,2787,'09:01:42'],[26,8,2470,'09:51:49'],[26,7,1818,'11:08:01'],[20,7,2231,'11:40:58'],[2,24,470,'12:34:09'],[0,31,4206,'12:49:43'],[4,4,6708,'14:09:11'],[7,4,864,'16:01:25'],[10,5,450,'16:16:19'],[9,7,333,'16:24:16'],[5,2,3133,'16:30:46'],[15,15,0,'17:31:18'],"
15194,"[2,15,11,'08:36:30'],[9,4,1129,'08:41:00'],[22,7,2244,'09:09:05'],[25,9,2599,'09:48:20'],[28,15,361,'10:33:48'],[24,7,2253,'10:58:56'],[21,9,2184,'11:38:15'],[15,15,0,'12:17:09'],"
15195,"[2,15,14,'08:57:00'],[5,13,318,'08:57:51'],[22,10,1622,'09:14:27'],[22,6,2188,'09:54:11'],[22,15,544,'10:35:05'],[24,9,2638,'10:53:31'],[24,5,2230,'11:40:39'],[15,15,0,'12:29:46'],"
15196,"[4,15,9,'08:40:40'],[5,13,208,'08:41:01'],[17,2,742,'08:47:27'],[22,8,2182,'09:10:57'],[24,7,2638,'09:48:11'],[3,30,478,'10:42:41'],[23,6,1937,'11:05:12'],[24,6,2420,'11:37:29'],[2,21,1363,'12:36:36'],[10,21,299,'13:00:20'],[4,30,2460,'13:07:09'],[18,9,2119,'13:51:00'],[3,7,4048,'14:29:51'],[4,2,1291,'15:47:28'],[8,7,562,'16:10:37'],[6,8,599,'16:20:10'],[10,7,1088,'16:30:51'],[3,6,1677,'16:50:32'],[11,5,279,'17:20:40'],[17,15,0,'17:31:42'],"
15198,"[4,15,9,'08:32:40'],[2,13,253,'08:33:06'],[18,2,1152,'08:41:07'],[26,7,2124,'09:13:35'],[20,8,2445,'09:52:44'],[25,9,2233,'11:00:16'],[26,5,2127,'11:39:52'],[2,22,451,'12:31:48'],[1,31,3016,'12:42:33'],[9,8,623,'13:38:16'],[10,21,264,'13:51:25'],[5,5,5776,'14:00:23'],[8,9,288,'15:39:01'],[2,3,1786,'15:46:03'],[15,4,210,'16:26:49'],[3,3,2440,'16:39:49'],[15,15,0,'17:26:16'],"
15199,"[4,15,9,'08:47:00'],[5,13,268,'08:47:21'],[18,6,314,'08:54:45'],[24,7,2457,'09:07:22'],[24,5,2580,'09:50:19'],[26,6,1671,'11:10:28'],[22,8,2214,'11:41:25'],[5,15,0,'12:27:50'],"
15203,"[2,15,8,'12:35:50'],[3,13,274,'12:36:05'],[6,3,860,'12:42:19'],[6,10,290,'12:57:49'],[15,3,499,'13:09:20'],[16,4,3240,'13:17:39'],[15,3,2950,'14:11:39'],[11,9,429,'15:04:20'],[5,9,2667,'15:15:32'],[3,29,1665,'16:02:34'],[5,30,217,'16:31:20'],[10,7,1979,'16:41:40'],[15,15,0,'17:18:23'],"
15205,"[7,15,9,'08:45:50'],[11,10,819,'08:47:00'],[21,4,1830,'09:15:09'],[20,4,2740,'09:45:39'],[23,4,3923,'11:12:16'],[3,22,1246,'12:22:03'],[10,21,331,'12:44:18'],[8,4,666,'12:56:13'],[10,11,3042,'13:09:07'],[4,8,6529,'14:01:10'],[10,11,2319,'15:51:20'],[11,8,1208,'16:30:51'],[10,10,2118,'16:55:11'],[4,23,2287,'17:37:02'],[19,0,0,'18:17:47'],"
15207,"[0,13,9,'09:50:50'],[2,13,282,'09:51:07'],[9,8,1463,'10:06:16'],[18,10,372,'10:33:07'],[16,10,229,'10:39:30'],[15,3,878,'10:44:21'],[15,15,0,'11:01:18'],"
15214,"[4,15,11,'08:39:10'],[16,2,813,'08:46:16'],[20,6,2303,'09:09:06'],[20,10,2645,'09:48:04'],[22,14,268,'10:42:01'],[25,5,1701,'11:02:28'],[5,15,0,'11:38:11'],"
15216,"[4,15,9,'17:00:50'],[4,13,222,'17:01:07'],[11,4,223,'17:06:46'],[15,9,1033,'17:13:26'],[3,22,2219,'17:34:00'],[17,15,0,'18:13:49'],"
15222,"[2,15,11,'08:54:00'],[5,13,315,'08:54:44'],[21,7,1939,'09:07:20'],[27,15,267,'09:43:32'],[26,7,2402,'09:51:47'],[16,11,665,'10:39:14'],[26,7,2644,'10:54:15'],[22,5,2239,'11:40:50'],[2,25,486,'12:35:23'],[10,21,413,'12:45:06'],[5,15,0,'12:54:49'],"
15223,"[4,15,9,'09:02:00'],[2,13,437,'09:02:32'],[4,27,10068,'09:12:31'],[3,20,1063,'12:02:16'],[2,26,9384,'12:24:25'],[10,6,399,'15:04:50'],[17,15,0,'15:24:14'],"
15227,"[2,15,10,'12:38:30'],[3,13,261,'12:38:48'],[28,15,208,'12:46:51'],[6,24,2026,'12:54:23'],[15,9,2356,'13:30:53'],[3,5,5174,'14:14:35'],[6,6,661,'15:42:28'],[11,4,380,'15:54:49'],[8,6,442,'16:04:17'],[4,31,847,'16:15:52'],[10,7,1978,'16:41:31'],[15,15,0,'17:15:58'],"
15228,"[0,13,9,'08:42:30'],[3,13,213,'08:42:56'],[18,9,640,'08:49:09'],[25,9,2431,'09:06:18'],[21,10,2565,'09:48:44'],[11,20,206,'10:35:53'],[3,30,515,'10:41:54'],[22,7,1992,'11:03:37'],[24,6,2264,'11:38:35'],[4,23,765,'12:31:54'],[2,29,4245,'12:47:14'],[10,20,374,'14:00:55'],[4,4,5387,'14:13:32'],[8,8,970,'15:48:29'],[10,4,487,'16:05:42'],[9,5,296,'16:14:03'],[5,29,429,'16:23:10'],[4,5,2527,'16:39:22'],[5,15,0,'17:24:19'],"
15231,"[4,15,9,'12:37:20'],[9,8,1104,'12:41:15'],[6,2,2056,'13:01:03'],[18,10,1293,'13:38:16'],[3,4,7842,'14:04:57'],[10,5,410,'16:19:09'],[5,30,242,'16:35:43'],[2,3,2313,'16:48:36'],[17,15,0,'17:33:00'],"
15232,"[2,15,12,'09:04:20'],[2,13,395,'09:04:44'],[20,7,1382,'09:20:37'],[26,9,2085,'09:52:24'],[18,3,1033,'10:33:06'],[24,8,1817,'11:02:22'],[15,15,0,'11:41:47'],"
15233,"[2,15,8,'10:04:40'],[2,13,224,'10:04:55'],[7,22,1006,'10:13:33'],[16,11,792,'10:34:07'],[16,10,270,'10:47:49'],[15,8,260,'10:52:29'],[17,15,0,'10:59:52'],"
15234,"[7,15,11,'08:57:20'],[25,4,4785,'09:13:24'],[10,5,252,'10:55:37'],[22,2,1946,'11:02:13'],[26,4,2518,'11:35:31'],[2,20,1128,'12:23:11'],[6,9,780,'12:52:29'],[10,11,5287,'13:06:32'],[3,4,3760,'14:38:29'],[11,11,2537,'15:47:42'],[11,8,1052,'16:32:07'],[3,4,1639,'16:53:10'],[10,11,427,'17:23:52'],[3,22,2666,'17:36:13'],[4,23,610,'18:20:39'],[19,0,0,'18:33:25'],"
15236,"[7,15,9,'08:36:20'],[11,11,1400,'08:37:19'],[24,4,1993,'09:15:26'],[20,4,2630,'09:49:49'],[25,4,1391,'11:13:08'],[21,4,2036,'11:37:23'],[3,25,829,'12:14:40'],[7,10,575,'12:34:14'],[10,10,8193,'12:44:26'],[10,9,530,'15:01:39'],[27,15,417,'15:13:22'],[2,3,2831,'15:24:38'],[10,11,915,'16:14:54'],[10,8,379,'16:31:10'],[10,11,2535,'16:40:34'],[7,5,313,'17:24:36'],[4,19,3124,'17:31:35'],[5,23,1049,'18:24:10'],[19,0,0,'18:44:14'],"
15238,"[2,15,13,'08:56:50'],[5,13,348,'08:57:41'],[20,8,1974,'09:15:35'],[24,5,2461,'09:51:58'],[23,15,284,'10:42:05'],[20,5,2351,'10:58:08'],[24,6,2179,'11:38:50'],[5,18,1639,'12:28:00'],[2,29,3435,'13:02:34'],[3,5,6023,'14:09:46'],[6,6,739,'15:51:20'],[11,4,229,'16:05:40'],[18,4,903,'16:14:46'],[2,3,2587,'16:38:02'],[5,15,0,'17:32:53'],"
15241,"[7,15,9,'08:41:30'],[10,10,1073,'08:42:26'],[23,4,2024,'09:15:25'],[21,4,2689,'09:49:30'],[24,4,1971,'11:04:48'],[26,4,1790,'11:37:59'],[2,25,402,'12:11:57'],[6,3,539,'12:22:40'],[11,10,3688,'12:32:51'],[10,5,254,'13:35:55'],[15,10,803,'13:46:26'],[3,5,7160,'14:04:09'],[11,11,1274,'16:08:35'],[3,2,3034,'16:32:55'],[5,18,2391,'17:35:28'],[5,20,1059,'18:15:30'],[19,0,0,'18:35:42'],"
15242,"[4,15,9,'08:42:20'],[3,13,388,'08:42:41'],[24,6,2589,'09:03:00'],[23,6,2670,'09:46:09'],[24,9,1940,'11:04:29'],[21,9,2360,'11:37:39'],[2,24,581,'12:24:28'],[15,8,3133,'12:45:33'],[15,2,543,'13:40:16'],[10,4,201,'13:55:58'],[3,8,6526,'14:00:53'],[6,3,619,'15:51:30'],[6,6,786,'16:02:13'],[11,4,263,'16:16:26'],[10,6,509,'16:38:20'],[3,7,1932,'16:49:37'],[15,15,0,'17:25:38'],"
15245,"[2,15,8,'13:54:40'],[2,13,364,'13:54:55'],[3,9,6770,'14:02:39'],[7,10,280,'15:56:49'],[11,4,251,'16:03:38'],[1,30,864,'16:15:55'],[5,30,248,'16:34:16'],[3,8,2259,'16:45:00'],[17,15,0,'17:26:00'],"
15247,"[2,15,14,'08:50:50'],[5,13,377,'08:51:42'],[26,5,1771,'09:17:38'],[21,10,2345,'09:52:34'],[23,15,349,'10:32:30'],[2,30,273,'10:45:56'],[23,9,1894,'11:03:45'],[15,11,1340,'11:38:39'],[5,24,326,'12:03:43'],[4,30,2692,'12:10:07'],[7,24,2115,'13:04:04'],[15,10,1201,'13:41:38'],[2,3,2843,'14:09:26'],[10,6,354,'15:01:25'],[7,5,454,'15:07:55'],[2,3,3311,'15:16:18'],[3,29,563,'16:20:36'],[11,7,358,'16:43:31'],[6,3,239,'16:51:30'],[5,3,1470,'16:55:29'],[15,15,0,'17:27:23'],"
15248,"[0,13,9,'08:31:10'],[5,13,373,'08:31:56'],[25,15,1161,'08:41:08'],[26,4,2562,'09:02:17'],[23,4,2631,'09:45:48'],[23,15,531,'10:37:28'],[23,4,2206,'10:58:43'],[20,4,2427,'11:36:12'],[3,18,995,'12:33:44'],[28,14,445,'12:55:34'],[25,15,7038,'13:03:41'],[11,8,490,'15:04:29'],[10,4,495,'15:13:44'],[6,6,284,'15:22:25'],[8,2,294,'15:27:35'],[26,15,3243,'15:36:06'],[10,9,944,'16:34:35'],[26,14,1860,'16:59:19'],[3,22,2739,'17:35:30'],[2,23,400,'18:21:09'],[17,15,0,'18:30:38'],"
15250,"[2,15,11,'08:55:00'],[5,13,343,'08:55:46'],[22,10,2049,'09:13:10'],[22,6,2481,'09:51:08'],[11,4,333,'10:40:26'],[20,9,2266,'10:59:33'],[25,7,2230,'11:40:09'],[4,21,5363,'12:32:56'],[2,20,262,'14:02:27'],[10,20,536,'14:07:43'],[3,7,4563,'14:20:46'],[7,11,390,'15:38:39'],[9,6,795,'15:46:04'],[10,4,412,'15:59:57'],[6,6,598,'16:07:31'],[1,30,438,'16:22:51'],[5,30,250,'16:33:51'],[11,8,1574,'16:45:55'],[15,15,0,'17:13:48'],"
15256,"[2,15,9,'12:32:40'],[5,13,306,'12:33:13'],[7,6,480,'12:41:29'],[17,6,2445,'12:55:04'],[15,2,451,'13:38:08'],[15,15,0,'13:54:07'],"
15257,"[2,15,9,'09:49:00'],[2,13,412,'09:49:17'],[15,5,1386,'10:07:23'],[16,10,423,'10:33:06'],[15,8,1128,'10:40:21'],[15,15,0,'11:07:09'],"
15258,"[2,15,9,'12:58:00'],[15,2,461,'13:04:58'],[18,3,2196,'13:12:53'],[17,15,0,'13:51:49'],"
15259,"[2,15,10,'12:46:00'],[4,13,433,'12:46:26'],[17,10,2635,'13:00:04'],[15,4,882,'13:45:37'],[3,8,7139,'14:10:00'],[10,4,440,'16:10:29'],[6,10,577,'16:19:02'],[5,30,242,'16:35:47'],[5,8,2318,'16:46:01'],[11,4,232,'17:26:47'],[15,15,0,'17:35:15'],"
15260,"[0,13,9,'08:41:30'],[2,13,282,'08:41:47'],[8,4,696,'08:48:53'],[23,5,1981,'09:15:38'],[23,8,2478,'09:52:11'],[21,15,417,'10:35:32'],[18,9,334,'10:45:15'],[25,6,2397,'10:57:52'],[20,5,2306,'11:39:43'],[2,18,478,'12:35:11'],[11,21,370,'12:45:49'],[1,31,1866,'12:56:03'],[18,5,1452,'13:35:37'],[3,4,6036,'14:07:03'],[8,7,546,'15:49:53'],[0,30,1469,'16:05:50'],[5,30,246,'16:35:19'],[5,5,2176,'16:46:03'],[11,5,324,'17:24:35'],[17,15,0,'17:35:08'],"
15261,"[0,13,8,'12:45:30'],[3,13,295,'12:45:54'],[10,21,213,'12:53:46'],[17,15,0,'12:59:49'],"
15263,"[0,13,8,'13:37:30'],[2,13,253,'13:37:46'],[15,3,733,'13:46:56'],[5,7,5308,'14:08:31'],[4,3,1764,'15:45:55'],[9,9,736,'16:17:43'],[10,6,2426,'16:30:23'],[5,15,0,'17:18:54'],"
15266,"[0,13,8,'12:40:50'],[2,13,444,'12:41:05'],[6,6,980,'12:50:19'],[7,7,1070,'13:06:39'],[7,6,2044,'13:26:05'],[5,4,5615,'14:00:34'],[11,5,320,'15:35:39'],[5,2,1841,'15:42:08'],[6,12,965,'16:14:34'],[5,5,2805,'16:31:34'],[15,15,0,'17:21:55'],"
15269,"[2,15,8,'13:03:10'],[5,13,339,'13:03:40'],[6,10,363,'13:09:36'],[7,10,540,'13:15:39'],[7,3,265,'13:25:34'],[16,11,957,'13:37:32'],[5,15,0,'13:55:14'],"
15271,"[4,15,9,'08:59:40'],[2,13,315,'09:00:14'],[21,9,1663,'09:16:56'],[21,8,2250,'09:52:49'],[16,8,580,'10:40:49'],[21,7,2142,'10:58:47'],[28,15,238,'11:39:21'],[25,10,1897,'11:44:12'],[5,15,0,'12:21:28'],"
15275,"[4,15,9,'09:00:10'],[5,13,295,'09:00:34'],[23,5,1808,'09:17:51'],[26,5,2610,'09:48:39'],[28,15,237,'10:44:12'],[10,4,288,'10:59:41'],[23,10,1704,'11:07:55'],[25,10,1927,'11:36:42'],[5,22,324,'12:12:25'],[15,15,0,'12:21:24'],"
15277,"[2,15,13,'08:37:50'],[17,5,750,'08:47:29'],[22,7,2206,'09:11:23'],[22,6,2565,'09:49:54'],[21,14,387,'10:37:42'],[21,8,2416,'10:56:33'],[20,5,1941,'11:38:18'],[17,15,0,'12:14:34'],"
15278,"[2,15,9,'12:33:40'],[16,5,2453,'12:44:16'],[15,4,680,'13:25:09'],[11,21,212,'13:41:17'],[9,2,566,'13:49:03'],[5,5,6616,'14:10:13'],[2,30,1264,'16:08:45'],[5,30,240,'16:31:56'],[3,3,2376,'16:44:23'],[17,15,0,'17:31:14'],"
15279,"[7,15,9,'08:36:00'],[11,10,1404,'08:36:55'],[20,4,4653,'09:15:56'],[10,4,445,'10:35:34'],[9,2,411,'10:43:18'],[24,4,2785,'10:52:04'],[21,4,2356,'11:39:23'],[5,24,823,'12:22:46'],[11,20,421,'12:37:28'],[10,11,4317,'12:48:02'],[5,5,7016,'14:01:23'],[28,14,887,'16:03:12'],[11,11,516,'16:21:03'],[5,2,2995,'16:31:54'],[10,11,312,'17:24:57'],[2,18,3029,'17:34:10'],[5,22,992,'18:25:07'],[19,0,0,'18:43:49'],"
15282,"[7,15,9,'08:53:40'],[10,10,310,'08:54:59'],[25,4,2346,'09:08:53'],[26,4,2670,'09:47:59'],[7,3,612,'10:38:57'],[20,4,2456,'10:56:03'],[23,4,2387,'11:37:42'],[5,24,585,'12:21:54'],[10,11,5001,'12:36:38'],[5,5,6052,'14:01:27'],[11,21,328,'15:44:31'],[11,10,2128,'15:54:11'],[5,2,2855,'16:32:14'],[10,11,202,'17:22:37'],[9,11,250,'17:25:59'],[3,23,2867,'17:35:02'],[19,0,0,'18:28:40'],"
15283,"[0,13,8,'14:39:10'],[3,13,466,'14:39:33'],[7,2,347,'14:54:32'],[9,7,276,'15:07:23'],[8,2,969,'15:12:50'],[15,9,1155,'15:32:54'],[5,15,0,'15:53:55'],"
15285,"[2,15,9,'13:03:20'],[5,13,346,'13:03:53'],[6,8,252,'13:16:37'],[15,3,956,'13:24:43'],[16,3,1179,'13:41:10'],[4,3,2934,'14:11:05'],[10,4,218,'15:00:41'],[4,4,3299,'15:06:00'],[5,29,1188,'16:09:51'],[5,2,2677,'16:36:52'],[15,15,0,'17:29:34'],"
15286,"[2,15,8,'12:51:30'],[3,13,404,'12:51:45'],[15,3,1135,'13:04:24'],[15,5,2287,'13:24:12'],[17,15,0,'14:06:03'],"
15287,"[2,15,9,'09:45:20'],[2,13,382,'09:45:37'],[15,7,322,'09:54:37'],[18,11,830,'10:08:29'],[16,10,252,'10:22:27'],[8,11,1478,'10:34:41'],[17,15,0,'11:07:55'],"
15288,"[4,15,9,'08:48:40'],[9,8,418,'08:53:11'],[25,5,2079,'09:07:40'],[25,8,2340,'09:52:49'],[23,14,522,'10:34:47'],[15,9,203,'10:46:56'],[23,8,2547,'10:55:42'],[23,9,2440,'11:38:09'],[5,22,898,'12:29:51'],[10,5,529,'12:53:40'],[7,6,808,'13:03:01'],[0,31,2324,'13:21:15'],[4,9,5355,'14:07:24'],[11,21,285,'15:43:44'],[2,31,2386,'15:50:33'],[5,30,240,'16:31:56'],[2,9,2339,'16:41:30'],[9,5,260,'17:23:19'],[5,15,0,'17:30:26'],"
15290,"[4,15,10,'08:37:00'],[2,13,283,'08:37:36'],[25,15,809,'08:46:50'],[26,4,5428,'09:02:01'],[25,14,512,'10:41:27'],[20,4,2724,'10:52:25'],[22,4,2386,'11:38:13'],[3,21,3845,'12:35:54'],[26,15,958,'13:44:21'],[3,5,6308,'14:06:11'],[26,14,2030,'15:56:29'],[11,7,1589,'16:38:30'],[7,2,503,'17:06:06'],[26,14,682,'17:19:07'],[5,20,2444,'17:35:45'],[15,15,0,'18:20:00'],"
15291,"[2,15,8,'09:22:10'],[5,13,418,'09:22:41'],[7,2,458,'09:30:51'],[6,9,268,'09:39:11'],[20,8,2189,'09:51:30'],[18,9,850,'10:36:09'],[24,8,2288,'10:55:01'],[24,5,2069,'11:40:20'],[5,22,498,'12:27:21'],[3,31,3057,'12:38:12'],[10,5,315,'13:37:04'],[8,6,362,'13:42:27'],[7,13,1693,'13:52:16'],[6,8,1861,'14:20:58'],[6,5,2085,'14:52:14'],[15,9,2470,'15:29:09'],[18,5,868,'16:16:11'],[11,6,520,'16:38:59'],[4,7,1606,'16:50:53'],[15,15,0,'17:24:51'],"
15293,"[4,15,9,'08:56:10'],[3,13,306,'08:56:33'],[23,7,2030,'09:14:59'],[20,8,2524,'09:51:15'],[22,9,2339,'10:59:00'],[23,9,2380,'11:37:59'],[3,24,469,'12:25:40'],[5,30,2240,'12:37:29'],[11,21,211,'13:16:18'],[9,6,759,'13:23:20'],[15,11,1302,'13:38:57'],[3,4,6377,'14:07:02'],[0,31,1713,'16:01:56'],[5,30,238,'16:31:49'],[3,5,2320,'16:43:29'],[15,15,0,'17:31:36'],"
15295,"[2,15,8,'09:44:00'],[4,13,287,'09:44:22'],[21,6,2227,'09:53:42'],[21,15,335,'10:34:34'],[9,7,317,'10:45:32'],[23,7,2113,'11:02:06'],[25,7,2423,'11:37:36'],[2,24,729,'12:34:50'],[0,31,4020,'12:53:29'],[4,8,5306,'14:07:53'],[9,7,745,'15:38:54'],[11,5,222,'15:52:27'],[8,14,1704,'15:59:05'],[5,7,2794,'16:33:35'],[6,10,244,'17:20:35'],[15,15,0,'17:31:51'],"
15296,"[4,15,9,'12:31:20'],[4,13,363,'12:31:36'],[6,11,564,'12:38:15'],[5,15,0,'12:54:55'],"
15298,"[2,15,11,'08:58:10'],[3,13,308,'08:58:31'],[22,9,1846,'09:17:03'],[25,7,2550,'09:50:09'],[28,15,436,'10:40:13'],[23,7,2240,'11:00:59'],[21,6,2320,'11:39:39'],[2,25,642,'12:34:37'],[11,20,267,'12:47:22'],[0,31,3274,'12:56:35'],[3,6,6321,'14:11:48'],[8,5,1022,'15:57:57'],[10,4,315,'16:15:14'],[7,8,405,'16:21:24'],[5,30,243,'16:33:19'],[2,6,2285,'16:45:24'],[15,15,0,'17:31:10'],"
15301,"[2,15,12,'08:38:10'],[5,13,370,'08:38:59'],[16,8,732,'08:47:27'],[23,7,2576,'09:05:03'],[24,7,2690,'09:47:59'],[21,14,511,'10:35:58'],[25,10,2479,'10:56:40'],[24,10,2380,'11:37:59'],[5,15,0,'12:21:14'],"
15302,"[0,13,10,'13:05:00'],[15,4,599,'13:12:00'],[16,8,1719,'13:22:40'],[15,15,0,'13:58:11'],"
15303,"[4,15,10,'08:59:00'],[3,13,276,'08:59:23'],[22,10,1903,'09:15:46'],[22,6,2498,'09:51:11'],[28,15,233,'10:42:36'],[28,14,280,'10:46:29'],[20,7,2677,'10:53:12'],[20,8,2310,'11:39:19'],[4,21,670,'12:32:09'],[11,20,223,'12:44:46'],[0,31,2513,'12:52:36'],[18,11,773,'13:47:56'],[2,7,5447,'14:06:32'],[10,4,225,'15:40:04'],[6,8,529,'15:45:00'],[10,4,272,'15:57:57'],[2,30,1376,'16:07:13'],[5,30,247,'16:32:21'],[4,7,2207,'16:42:42'],[15,15,0,'17:30:02'],"
15304,"[2,15,9,'13:51:10'],[3,13,242,'13:51:27'],[5,4,7328,'14:00:21'],[8,8,963,'16:05:36'],[5,31,319,'16:24:40'],[3,3,2720,'16:38:59'],[5,15,0,'17:30:00'],"
15306,"[0,13,9,'08:34:50'],[2,13,342,'08:35:07'],[9,2,1016,'08:43:33'],[5,27,5053,'09:06:26'],[24,15,532,'10:34:57'],[4,27,4207,'10:50:42'],[2,24,463,'12:02:56'],[2,27,9985,'12:14:14'],[11,7,405,'15:05:14'],[10,5,320,'15:13:09'],[5,15,0,'15:19:56'],"
15309,"[4,15,9,'08:58:50'],[5,13,367,'08:59:12'],[25,7,2202,'09:11:17'],[20,10,2457,'09:52:02'],[28,15,450,'10:39:49'],[22,7,1607,'11:11:22'],[22,9,2278,'11:39:51'],[3,19,838,'12:30:11'],[28,14,420,'12:49:09'],[16,11,2237,'13:01:32'],[3,29,3789,'13:41:50'],[28,14,376,'14:48:33'],[4,5,2946,'14:59:13'],[7,5,696,'15:49:13'],[11,4,225,'16:01:54'],[7,4,558,'16:06:41'],[1,30,492,'16:22:07'],[5,30,249,'16:34:18'],[11,7,850,'16:47:19'],[10,4,230,'17:02:39'],[15,15,0,'17:14:41'],"
15311,"[0,13,9,'12:33:30'],[4,13,478,'12:34:01'],[9,11,641,'12:49:18'],[17,15,0,'13:04:25'],"
15314,"[4,15,9,'13:45:10'],[2,13,252,'13:45:37'],[8,4,444,'13:52:55'],[4,8,5799,'14:01:20'],[5,29,2793,'15:44:16'],[2,9,2634,'16:39:05'],[15,15,0,'17:28:58'],"
15315,"[2,15,9,'12:59:50'],[4,13,206,'13:00:13'],[15,4,921,'13:06:18'],[17,5,2265,'13:22:04'],[3,8,7196,'14:06:33'],[8,4,633,'16:10:36'],[11,5,223,'16:21:36'],[3,8,2743,'16:38:16'],[15,15,0,'17:27:06'],"
15320,"[2,15,9,'12:41:20'],[3,13,433,'12:41:36'],[7,6,871,'12:50:28'],[15,4,1056,'13:12:23'],[15,3,1200,'13:29:59'],[5,15,0,'13:55:08'],"
15321,"[2,15,8,'12:59:20'],[8,9,897,'13:04:12'],[15,2,724,'13:27:15'],[16,5,1408,'13:41:01'],[15,15,0,'14:06:30'],"
15323,"[2,15,11,'08:30:30'],[4,13,352,'08:30:57'],[16,7,1186,'08:39:53'],[20,6,2268,'09:09:31'],[21,8,2627,'09:48:42'],[7,8,517,'10:40:32'],[21,8,2116,'11:02:43'],[25,5,2214,'11:40:45'],[5,15,0,'12:30:54'],"
15324,"[7,15,9,'08:31:10'],[10,10,1686,'08:32:03'],[24,4,2177,'09:12:32'],[21,4,2655,'09:49:34'],[8,11,216,'10:39:03'],[10,10,432,'10:42:57'],[21,4,2524,'10:56:25'],[20,4,2380,'11:38:29'],[5,23,729,'12:21:50'],[10,10,2354,'12:39:25'],[9,11,392,'13:19:17'],[11,11,2023,'13:26:26'],[2,5,6553,'14:03:46'],[11,5,492,'16:04:17'],[11,11,906,'16:15:03'],[3,7,2973,'16:33:06'],[11,11,273,'17:26:16'],[5,22,2507,'17:37:32'],[2,21,872,'18:19:47'],[19,0,0,'18:36:48'],"
15326,"[0,13,9,'12:54:50'],[2,13,442,'12:55:07'],[7,9,750,'13:10:39'],[7,4,252,'13:23:47'],[17,5,1428,'13:36:31'],[5,9,7748,'14:08:01'],[10,20,283,'16:20:16'],[5,30,248,'16:35:20'],[4,7,2291,'16:46:28'],[5,15,0,'17:26:29'],"
15327,"[2,15,13,'08:44:50'],[3,13,205,'08:45:14'],[17,5,448,'08:52:41'],[26,5,2303,'09:08:16'],[26,8,2577,'09:48:52'],[4,29,331,'10:45:08'],[23,9,2194,'11:00:25'],[23,7,2170,'11:37:29'],[15,15,0,'12:18:44'],"
15329,"[0,13,9,'08:32:30'],[4,13,307,'08:33:12'],[6,2,1191,'08:40:28'],[24,6,1948,'09:15:51'],[20,8,2463,'09:51:56'],[11,5,212,'10:46:07'],[22,6,2060,'11:02:29'],[21,7,2121,'11:37:18'],[3,25,548,'12:19:21'],[4,31,3280,'12:30:39'],[9,20,1509,'13:34:50'],[3,5,6568,'14:05:11'],[6,7,784,'15:55:45'],[11,5,350,'16:10:59'],[9,5,408,'16:17:11'],[5,30,242,'16:35:41'],[4,3,2116,'16:47:03'],[15,15,0,'17:28:06'],"
15330,"[2,15,10,'08:31:30'],[4,13,213,'08:31:56'],[16,5,1321,'08:37:38'],[24,8,2051,'09:05:38'],[25,7,2555,'09:49:14'],[6,2,461,'10:41:08'],[26,6,2349,'10:58:30'],[21,10,2172,'11:42:07'],[4,23,1275,'12:25:34'],[10,5,301,'12:50:28'],[9,9,605,'12:56:24'],[3,29,3016,'13:09:33'],[4,9,6837,'14:04:42'],[7,6,387,'16:01:52'],[5,31,1109,'16:11:50'],[2,9,2711,'16:36:58'],[11,5,265,'17:25:14'],[5,15,0,'17:31:37'],"
15332,"[0,13,9,'08:51:00'],[3,13,351,'08:51:28'],[26,10,2735,'09:02:14'],[25,9,2671,'09:48:18'],[10,20,428,'10:38:41'],[25,10,1775,'11:06:44'],[28,15,298,'11:37:41'],[24,6,1574,'11:46:05'],[2,20,838,'12:22:01'],[3,29,3635,'12:39:44'],[10,20,622,'13:42:47'],[15,6,2990,'13:57:49'],[4,5,3897,'14:51:22'],[11,4,448,'15:58:11'],[9,11,373,'16:08:06'],[9,8,534,'16:14:45'],[10,4,280,'16:24:29'],[11,6,719,'16:30:50'],[2,2,1959,'16:47:50'],[15,15,0,'17:29:19'],"
