id,xy
15814,"[0,13,9,'08:54:50'],[3,13,262,'08:55:17'],[26,7,2320,'09:08:29'],[21,7,2526,'09:48:13'],[5,3,2675,'10:35:24'],[6,4,275,'11:20:24'],[15,15,0,'11:28:07'],"
15815,"[2,15,8,'10:19:50'],[5,13,310,'10:20:19'],[26,15,4810,'10:28:09'],[28,15,140,'11:49:09'],[20,14,97,'11:52:32'],[15,10,211,'11:54:48'],[15,15,0,'11:58:52'],"
15817,"[4,15,9,'08:30:00'],[3,13,321,'08:30:18'],[10,21,169,'08:38:50'],[7,11,953,'08:44:06'],[20,6,2492,'09:04:57'],[21,8,2424,'09:47:05'],[5,3,2524,'10:36:25'],[8,5,794,'11:18:55'],[6,9,234,'11:32:45'],[6,4,301,'11:38:28'],[15,15,0,'11:45:15'],"
15819,"[0,13,9,'08:55:20'],[2,13,302,'08:55:37'],[21,12,63,'09:06:36'],[21,9,2441,'09:08:28'],[20,7,2558,'09:50:01'],[28,14,234,'10:35:45'],[5,3,71,'10:44:03'],[3,3,2060,'10:46:09'],[7,7,581,'11:23:08'],[11,4,112,'11:33:37'],[26,6,72,'11:41:17'],[15,15,0,'11:45:40'],"
15820,"[4,15,8,'08:55:00'],[2,13,222,'08:55:27'],[10,5,89,'09:01:20'],[21,12,62,'09:07:46'],[23,7,1673,'09:10:26'],[4,4,475,'09:43:24'],[15,15,0,'09:54:32'],"
15823,"[2,15,10,'09:24:10'],[4,13,303,'09:24:36'],[5,6,3186,'09:31:33'],[9,9,289,'10:25:20'],[4,3,3107,'10:31:32'],[10,4,309,'11:25:10'],[5,15,0,'11:32:45'],"
15825,"[0,13,9,'09:24:40'],[5,13,334,'09:25:25'],[3,5,5026,'09:33:03'],[10,5,73,'10:58:26'],[8,8,639,'11:00:10'],[7,2,169,'11:11:40'],[17,15,0,'11:17:23'],"
15826,"[2,15,10,'09:05:10'],[3,13,179,'09:05:30'],[20,14,63,'09:11:06'],[16,11,1659,'09:12:50'],[4,3,2726,'09:42:53'],[11,5,92,'10:29:17'],[5,2,2929,'10:31:40'],[7,9,286,'11:23:03'],[15,15,0,'11:29:03'],"
15832,"[4,15,9,'08:40:40'],[4,13,297,'08:41:02'],[10,4,108,'08:48:21'],[15,8,406,'08:53:13'],[21,6,2217,'09:03:42'],[5,4,1806,'09:45:43'],[6,4,570,'10:15:49'],[10,4,247,'10:25:52'],[5,29,1060,'10:32:59'],[22,9,2158,'10:55:01'],[28,15,185,'11:33:24'],[23,10,802,'11:38:17'],[15,15,0,'11:53:07'],"
15834,"[4,15,8,'09:17:00'],[5,13,343,'09:17:16'],[7,2,135,'09:24:34'],[6,9,137,'09:27:52'],[5,4,5367,'09:31:32'],[10,4,236,'11:01:33'],[10,20,288,'11:08:51'],[17,15,0,'11:16:11'],"
15846,"[0,13,9,'09:00:30'],[2,13,352,'09:00:47'],[6,13,61,'09:07:08'],[9,3,828,'09:09:41'],[7,7,387,'09:24:02'],[2,4,4829,'09:32:10'],[11,5,245,'10:55:04'],[2,3,1058,'11:02:31'],[5,15,0,'11:24:53'],"
15847,"[2,15,9,'08:58:10'],[3,13,321,'08:58:28'],[20,10,4625,'09:10:44'],[18,9,1289,'10:29:20'],[21,6,2257,'10:53:32'],[11,5,68,'11:35:51'],[6,7,210,'11:37:39'],[15,15,0,'11:42:25'],"
15850,"[2,15,9,'09:17:30'],[4,13,205,'09:17:54'],[6,2,114,'09:23:15'],[7,9,241,'09:26:08'],[2,7,5991,'09:31:18'],[10,4,318,'11:12:41'],[15,15,0,'11:20:21'],"
15860,"[0,13,8,'09:19:00'],[2,13,164,'09:19:15'],[6,5,348,'09:24:21'],[4,4,4806,'09:30:23'],[2,3,1124,'11:03:45'],[15,15,0,'11:27:26'],"
15861,"[2,15,12,'08:59:10'],[2,13,287,'08:59:32'],[21,8,2174,'09:11:25'],[24,9,2501,'09:48:28'],[27,15,98,'10:31:51'],[5,2,2297,'10:41:32'],[7,4,372,'11:21:07'],[8,4,260,'11:27:19'],[15,15,0,'11:34:44'],"
15862,"[4,15,10,'08:59:00'],[5,13,197,'08:59:22'],[21,12,66,'09:07:02'],[24,10,2337,'09:09:12'],[21,5,2485,'09:50:34'],[4,2,2125,'10:42:14'],[25,6,540,'11:24:09'],[17,15,0,'11:35:39'],"
15867,"[2,15,11,'08:42:30'],[5,13,300,'08:43:09'],[15,9,335,'08:54:34'],[22,9,2477,'09:03:42'],[20,10,2513,'09:45:56'],[27,14,86,'10:29:33'],[11,9,468,'10:36:11'],[8,7,382,'10:44:47'],[26,8,2149,'10:57:00'],[22,5,1112,'11:38:47'],[17,15,0,'12:00:28'],"
15870,"[4,15,9,'08:37:20'],[2,13,393,'08:37:46'],[6,23,771,'08:47:38'],[20,5,2037,'09:06:42'],[4,4,2610,'09:47:49'],[8,5,419,'10:34:00'],[7,6,230,'10:40:59'],[1,30,142,'10:48:07'],[20,6,2071,'10:57:18'],[22,7,854,'11:38:45'],[15,15,0,'11:55:27'],"
15874,"[4,15,9,'08:52:00'],[5,13,318,'08:52:21'],[20,7,2494,'09:06:35'],[25,9,2491,'09:49:58'],[28,15,210,'10:32:59'],[5,3,68,'10:43:17'],[3,3,2004,'10:45:15'],[26,8,389,'11:26:10'],[15,15,0,'11:35:18'],"
15878,"[2,15,10,'08:37:50'],[2,13,440,'08:38:09'],[27,12,691,'08:48:48'],[21,5,2626,'09:01:53'],[5,5,67,'09:50:41'],[5,4,4601,'09:51:48'],[6,7,635,'11:09:04'],[27,15,200,'11:23:19'],[15,15,0,'11:28:40'],"
15881,"[2,15,10,'08:42:50'],[3,13,268,'08:43:11'],[11,4,82,'08:50:37'],[16,4,238,'08:56:11'],[22,7,2205,'09:06:24'],[5,5,60,'09:49:03'],[2,5,1652,'09:51:47'],[6,5,532,'10:21:37'],[11,4,138,'10:31:11'],[15,15,0,'10:39:57'],"
15882,"[2,15,11,'08:59:50'],[5,13,272,'09:00:37'],[8,10,416,'09:05:33'],[7,4,607,'09:13:12'],[26,10,782,'09:27:37'],[3,5,444,'09:45:45'],[5,15,0,'09:56:11'],"
15886,"[2,15,9,'09:08:10'],[2,13,201,'09:08:28'],[10,4,558,'09:14:01'],[7,4,396,'09:23:43'],[4,7,6549,'09:31:20'],[11,4,180,'11:21:59'],[6,5,142,'11:26:07'],[17,15,0,'11:31:10'],"
15887,"[2,15,10,'08:58:20'],[3,13,190,'08:58:39'],[21,12,64,'09:07:24'],[25,8,2290,'09:09:49'],[21,6,2502,'09:49:37'],[5,2,2501,'10:39:28'],[7,10,102,'11:23:57'],[9,2,146,'11:28:43'],[11,21,148,'11:36:11'],[15,15,0,'11:41:16'],"
15893,"[7,15,9,'08:31:40'],[11,10,1644,'08:32:35'],[20,4,2289,'09:08:20'],[24,4,2571,'09:47:08'],[28,14,156,'10:32:53'],[4,2,1808,'10:43:41'],[7,9,376,'11:16:33'],[19,0,0,'11:28:34'],"
15900,"[2,15,9,'08:52:00'],[5,13,423,'08:52:36'],[17,4,1892,'09:04:57'],[5,5,109,'09:39:20'],[15,15,0,'09:43:10'],"
15914,"[2,15,12,'08:52:50'],[4,13,328,'08:53:21'],[22,9,2432,'09:04:27'],[22,8,2610,'09:45:29'],[17,11,911,'10:35:28'],[20,10,2563,'10:51:36'],[27,14,161,'11:36:18'],[24,9,1073,'11:40:06'],[15,15,0,'12:00:36'],"
15917,"[2,15,9,'09:26:30'],[5,13,256,'09:27:13'],[4,6,6034,'09:33:05'],[10,4,593,'11:14:36'],[15,15,0,'11:28:15'],"
15922,"[2,15,11,'09:03:40'],[4,13,226,'09:04:13'],[3,26,8208,'09:10:51'],[5,15,0,'11:30:04'],"
15925,"[7,15,9,'08:59:20'],[23,4,5051,'09:08:08'],[5,3,2604,'10:35:05'],[6,3,420,'11:18:29'],[10,11,426,'11:28:03'],[26,4,1017,'11:39:32'],[27,15,87,'11:58:32'],[19,0,0,'12:02:44'],"
15928,"[0,13,10,'08:58:00'],[3,13,352,'08:58:27'],[21,6,1896,'09:12:23'],[5,5,64,'09:50:00'],[4,5,60,'09:51:04'],[4,4,2285,'09:52:04'],[5,15,0,'10:33:11'],"
15932,"[2,15,11,'09:21:10'],[5,13,410,'09:21:49'],[27,15,321,'09:31:28'],[3,4,4139,'09:42:10'],[9,8,730,'10:53:19'],[8,10,213,'11:08:06'],[7,7,572,'11:12:57'],[5,15,0,'11:23:39'],"
15934,"[2,15,13,'08:35:50'],[2,13,224,'08:36:15'],[10,5,63,'08:42:26'],[8,27,1521,'08:45:48'],[18,10,1816,'09:13:23'],[15,15,0,'09:44:25'],"
15937,"[2,15,11,'08:40:40'],[4,13,398,'08:41:11'],[10,5,130,'08:49:59'],[7,13,410,'08:53:19'],[22,6,2211,'09:05:58'],[2,4,3491,'09:52:08'],[11,5,103,'10:53:26'],[7,11,93,'10:56:06'],[7,8,695,'10:57:54'],[4,31,696,'11:11:33'],[15,15,0,'11:25:02'],"
15946,"[2,15,11,'08:31:20'],[5,13,310,'08:31:59'],[9,24,1274,'08:39:05'],[3,27,8554,'09:00:55'],[17,15,0,'11:26:11'],"
15947,"[4,15,9,'09:31:00'],[3,13,431,'09:31:18'],[4,4,4626,'09:40:43'],[6,2,575,'10:58:34'],[11,21,100,'11:12:09'],[5,15,0,'11:16:31'],"
15948,"[2,15,9,'09:15:50'],[4,13,224,'09:16:15'],[8,9,547,'09:21:02'],[4,5,6310,'09:31:49'],[8,3,363,'11:19:06'],[15,15,0,'11:28:43'],"
15949,"[4,15,9,'08:53:40'],[3,13,458,'08:54:01'],[24,5,2325,'09:09:54'],[24,8,2525,'09:50:04'],[27,14,73,'10:33:56'],[5,3,67,'10:42:49'],[5,2,2133,'10:43:56'],[8,5,318,'11:21:01'],[6,5,219,'11:26:30'],[16,11,67,'11:37:32'],[15,9,1145,'11:38:54'],[17,15,0,'11:58:41'],"
15952,"[2,15,10,'08:49:00'],[5,13,455,'08:49:34'],[23,9,2883,'09:01:16'],[25,7,2588,'09:50:11'],[28,14,286,'10:35:03'],[5,3,70,'10:44:02'],[2,3,2138,'10:47:01'],[22,9,503,'11:29:36'],[23,6,931,'11:38:48'],[5,15,0,'11:57:47'],"
15953,"[2,15,10,'08:37:30'],[4,13,399,'08:38:00'],[17,7,733,'08:47:46'],[23,10,2265,'09:03:44'],[27,14,93,'09:42:16'],[5,4,2246,'09:49:13'],[8,3,174,'10:26:55'],[21,14,499,'10:34:50'],[27,15,89,'10:44:30'],[22,8,2426,'10:52:53'],[20,10,948,'11:42:41'],[17,15,0,'12:00:43'],"
15955,"[4,15,8,'09:22:10'],[4,13,253,'09:22:26'],[7,8,606,'09:27:53'],[4,3,2542,'09:38:57'],[11,4,93,'10:22:16'],[4,4,2022,'10:25:17'],[10,4,210,'10:59:59'],[7,5,380,'11:03:49'],[15,15,0,'11:12:04'],"
15957,"[2,15,9,'09:21:50'],[4,13,334,'09:22:15'],[5,5,6095,'09:31:24'],[7,9,995,'11:13:44'],[15,15,0,'11:36:48'],"
15961,"[4,15,9,'08:48:00'],[5,13,289,'08:48:20'],[18,3,237,'08:56:12'],[23,7,2385,'09:07:24'],[25,8,2491,'09:47:38'],[27,14,66,'10:30:43'],[2,2,2298,'10:38:41'],[9,6,480,'11:21:09'],[5,15,0,'11:30:27'],"
15965,"[4,15,8,'08:44:30'],[4,13,180,'08:44:49'],[18,3,491,'08:51:48'],[25,7,2452,'09:07:17'],[26,7,2490,'09:48:09'],[28,15,200,'10:31:49'],[5,3,2147,'10:43:12'],[9,4,510,'11:19:39'],[9,11,221,'11:29:48'],[7,8,327,'11:33:52'],[17,15,0,'11:40:44'],"
15966,"[0,13,9,'08:34:00'],[4,13,276,'08:34:43'],[11,21,312,'08:42:07'],[6,20,731,'08:47:48'],[21,12,64,'09:06:39'],[23,7,2322,'09:09:17'],[22,6,2496,'09:49:03'],[4,2,2442,'10:37:27'],[15,15,0,'11:27:27'],"
15967,"[2,15,9,'08:46:30'],[5,13,320,'08:47:09'],[15,2,245,'08:55:54'],[26,8,2406,'09:06:13'],[21,8,2490,'09:47:19'],[15,15,0,'10:35:10'],"
15970,"[4,15,9,'08:50:20'],[5,13,380,'08:50:39'],[24,5,2551,'09:05:38'],[20,8,2505,'09:50:14'],[28,14,212,'10:34:37'],[5,3,70,'10:43:52'],[4,3,2147,'10:45:02'],[8,11,128,'11:23:41'],[9,3,336,'11:28:03'],[6,8,374,'11:34:35'],[5,15,0,'11:41:31'],"
15971,"[2,15,13,'09:00:00'],[3,13,403,'09:00:26'],[10,4,147,'09:09:12'],[9,2,563,'09:11:56'],[9,3,520,'09:21:19'],[2,4,4759,'09:31:00'],[28,14,203,'10:57:06'],[5,2,1035,'11:04:14'],[11,4,252,'11:22:57'],[5,15,0,'11:29:41'],"
15972,"[2,15,8,'09:34:20'],[2,13,273,'09:34:36'],[2,6,5296,'09:41:23'],[11,4,230,'11:11:09'],[7,2,74,'11:15:35'],[9,7,923,'11:17:36'],[17,15,0,'11:35:18'],"
15974,"[2,15,11,'08:31:40'],[5,13,170,'08:32:19'],[10,4,197,'08:36:22'],[8,30,1078,'08:41:51'],[21,5,2351,'09:04:38'],[5,5,2010,'09:50:09'],[7,8,261,'10:24:08'],[10,4,78,'10:29:11'],[9,4,260,'10:30:29'],[10,6,384,'10:35:35'],[2,31,329,'10:45:20'],[25,10,2188,'10:56:41'],[6,14,70,'11:36:29'],[20,8,834,'11:41:55'],[17,15,0,'11:57:51'],"
15979,"[4,15,9,'08:38:40'],[5,13,369,'08:39:00'],[17,7,559,'08:51:10'],[4,26,8770,'09:04:29'],[15,15,0,'11:33:18'],"
15980,"[2,15,8,'09:14:10'],[3,13,263,'09:14:26'],[17,3,250,'09:25:59'],[3,4,5207,'09:35:32'],[7,5,995,'11:03:14'],[15,15,0,'11:24:30'],"
15983,"[2,15,8,'09:12:20'],[5,13,275,'09:12:54'],[7,7,1016,'09:18:13'],[5,5,4752,'09:35:37'],[10,4,366,'10:55:23'],[8,5,221,'11:01:38'],[17,15,0,'11:07:21'],"
15986,"[2,15,10,'09:17:10'],[2,13,229,'09:17:30'],[18,11,254,'09:25:45'],[2,4,6142,'09:34:17'],[11,21,64,'11:20:55'],[17,15,0,'11:24:56'],"
15989,"[2,15,11,'08:32:20'],[3,13,187,'08:32:42'],[8,10,1415,'08:36:44'],[25,7,1834,'09:06:35'],[28,15,153,'09:38:56'],[4,4,1912,'09:46:17'],[6,3,560,'10:19:09'],[11,4,110,'10:29:09'],[10,9,590,'10:32:09'],[5,31,385,'10:44:14'],[20,10,2058,'10:54:51'],[28,14,165,'11:30:44'],[28,15,180,'11:33:29'],[23,5,118,'11:39:21'],[5,15,0,'11:45:20'],"
15991,"[0,13,9,'08:31:10'],[5,13,414,'08:31:55'],[18,11,1158,'08:40:31'],[26,10,2822,'09:01:37'],[26,9,2579,'09:49:10'],[5,2,2401,'10:40:18'],[27,14,93,'11:26:06'],[23,5,395,'11:29:44'],[23,9,1199,'11:37:20'],[5,15,0,'12:00:53'],"
15993,"[0,13,9,'08:40:40'],[3,13,391,'08:41:08'],[10,21,131,'08:51:18'],[18,6,196,'08:56:43'],[21,7,2333,'09:04:16'],[5,5,1820,'09:48:09'],[9,6,676,'10:18:53'],[11,5,71,'10:30:28'],[10,7,693,'10:32:16'],[6,7,392,'10:44:17'],[23,7,2241,'10:55:38'],[10,5,256,'11:37:33'],[26,6,579,'11:45:40'],[5,15,0,'11:59:41'],"
15995,"[4,15,8,'09:14:20'],[5,13,233,'09:14:36'],[9,11,382,'09:18:57'],[6,6,353,'09:26:06'],[3,5,4045,'09:32:44'],[11,20,226,'10:45:13'],[15,15,0,'10:51:30'],"
16002,"[2,15,10,'08:37:10'],[4,13,200,'08:37:39'],[28,14,98,'08:45:01'],[16,6,642,'08:49:07'],[20,6,2602,'09:04:47'],[20,5,2500,'09:48:49'],[4,2,2468,'10:37:31'],[8,11,156,'11:22:03'],[10,4,234,'11:26:55'],[11,4,210,'11:30:49'],[15,15,0,'11:37:43'],"
16005,"[2,15,10,'08:47:40'],[3,13,300,'08:47:59'],[11,4,107,'08:55:32'],[8,4,124,'08:57:45'],[21,12,65,'09:06:55'],[24,6,2040,'09:10:59'],[22,8,2409,'09:46:20'],[11,4,212,'10:30:47'],[9,6,805,'10:34:54'],[8,10,189,'10:48:50'],[20,9,1711,'10:56:28'],[15,15,0,'11:34:22'],"
16011,"[4,15,9,'08:54:20'],[5,13,356,'08:54:43'],[22,5,2091,'09:07:38'],[11,5,215,'09:48:54'],[9,8,621,'09:52:58'],[20,8,1330,'10:06:09'],[17,5,1123,'10:32:16'],[24,9,2180,'10:54:39'],[9,9,839,'11:37:00'],[15,15,0,'11:51:57'],"
16017,"[2,15,8,'08:38:00'],[2,13,413,'08:38:16'],[8,7,815,'08:46:44'],[3,27,5113,'09:04:56'],[21,14,539,'10:34:40'],[27,14,81,'10:44:48'],[10,5,211,'10:49:28'],[17,15,0,'10:55:05'],"
16018,"[4,15,8,'08:38:50'],[2,13,164,'08:39:15'],[10,4,216,'08:44:13'],[6,26,554,'08:50:35'],[25,7,2133,'09:07:16'],[3,5,3339,'09:50:50'],[28,14,201,'10:51:18'],[23,9,2165,'10:55:44'],[23,5,745,'11:42:14'],[15,15,0,'11:57:20'],"
16024,"[4,15,8,'09:26:50'],[3,13,323,'09:27:06'],[3,4,4502,'09:35:17'],[8,2,125,'10:54:04'],[7,4,552,'10:56:17'],[7,6,441,'11:05:38'],[17,15,0,'11:15:05'],"
16028,"[7,15,9,'08:59:50'],[21,12,61,'09:07:58'],[25,4,2093,'09:12:06'],[24,4,2590,'09:46:59'],[5,3,2263,'10:32:46'],[6,5,693,'11:10:46'],[27,14,66,'11:26:33'],[19,0,0,'11:30:50'],"
16036,"[2,15,9,'08:57:40'],[5,13,211,'08:58:18'],[21,12,64,'09:06:48'],[22,5,2284,'09:10:25'],[20,7,2571,'09:49:38'],[28,15,190,'10:35:19'],[5,3,70,'10:43:58'],[3,2,1947,'10:46:52'],[20,6,588,'11:26:41'],[23,7,1198,'11:36:51'],[28,15,134,'11:58:25'],[28,14,70,'12:00:39'],[5,15,0,'12:04:50'],"
16037,"[4,15,9,'08:59:20'],[2,13,450,'08:59:49'],[26,6,1982,'09:13:37'],[23,7,2476,'09:47:33'],[27,14,86,'10:31:03'],[4,3,1842,'10:39:37'],[9,11,140,'11:12:29'],[15,9,1601,'11:16:08'],[15,15,0,'11:43:27'],"
16040,"[2,15,9,'08:39:10'],[5,13,270,'08:39:49'],[11,5,88,'08:45:51'],[6,14,647,'08:49:02'],[21,8,2146,'09:06:33'],[4,5,2696,'09:47:33'],[9,2,414,'10:33:45'],[16,10,67,'10:44:52'],[16,7,251,'10:46:18'],[26,10,1991,'10:53:18'],[5,15,0,'11:29:48'],"
16041,"[2,15,12,'08:59:10'],[2,13,367,'08:59:32'],[25,10,2337,'09:09:52'],[25,8,2622,'09:49:07'],[2,2,1939,'10:42:20'],[20,10,873,'11:21:46'],[20,7,455,'11:36:54'],[15,15,0,'11:46:26'],"
16045,"[0,13,9,'08:27:50'],[10,22,550,'08:30:49'],[1,27,8371,'08:41:18'],[10,22,1651,'11:02:38'],[1,26,1002,'11:32:17'],[15,15,0,'11:51:20'],"
16050,"[2,15,10,'08:58:50'],[3,13,239,'08:59:10'],[25,5,2073,'09:12:16'],[23,6,2531,'09:47:28'],[10,4,302,'10:35:17'],[8,9,574,'10:41:15'],[23,10,2280,'10:54:29'],[15,15,0,'11:36:36'],"
16056,"[4,15,9,'08:39:30'],[5,13,246,'08:39:53'],[16,4,825,'08:46:34'],[26,9,2241,'09:07:18'],[27,14,80,'09:45:59'],[25,7,2262,'09:48:47'],[3,4,1834,'10:33:35'],[9,4,606,'11:07:03'],[7,6,278,'11:17:21'],[15,15,0,'11:24:42'],"
16057,"[4,15,8,'09:03:40'],[4,13,240,'09:03:59'],[8,11,74,'09:10:25'],[9,5,644,'09:12:25'],[7,6,450,'09:23:19'],[5,5,5930,'09:31:09'],[10,5,330,'11:11:39'],[15,15,0,'11:19:15'],"
16065,"[0,13,9,'07:39:30'],[10,23,1045,'07:42:24'],[5,12,12482,'08:01:57'],[11,22,1685,'11:32:54'],[28,14,356,'12:04:53'],[3,12,994,'12:13:55'],[5,15,0,'12:31:06'],"
16069,"[2,15,9,'08:37:30'],[5,13,328,'08:38:11'],[9,8,579,'08:50:20'],[24,5,2037,'09:08:02'],[2,5,2420,'09:51:39'],[10,8,618,'10:35:01'],[6,4,267,'10:46:12'],[21,5,2128,'10:56:31'],[27,15,85,'11:35:14'],[24,5,1039,'11:39:00'],[15,15,0,'11:59:39'],"
16075,"[4,15,9,'08:54:30'],[5,13,237,'08:54:52'],[10,4,126,'09:00:23'],[21,6,2176,'09:11:23'],[21,8,2543,'09:47:56'],[3,2,2729,'10:35:50'],[10,4,242,'11:22:57'],[6,7,243,'11:27:56'],[15,15,0,'11:33:57'],"
16076,"[0,13,9,'09:12:00'],[4,13,384,'09:12:45'],[7,9,429,'09:20:10'],[7,4,146,'09:28:03'],[4,2,3317,'09:30:52'],[10,4,133,'10:26:56'],[4,4,2335,'10:30:34'],[9,4,422,'11:10:17'],[17,15,0,'11:19:50'],"
16078,"[4,15,9,'09:27:20'],[3,13,281,'09:27:38'],[2,3,3196,'09:35:03'],[10,4,190,'10:29:29'],[2,3,2816,'10:33:53'],[15,15,0,'11:26:44'],"
16087,"[2,15,8,'11:19:50'],[3,13,194,'11:20:05'],[28,14,159,'11:26:30'],[22,14,78,'11:30:01'],[17,9,1076,'11:32:53'],[15,15,0,'11:51:31'],"
16089,"[4,15,8,'09:16:20'],[2,13,195,'09:16:44'],[28,15,158,'09:23:11'],[17,9,1858,'09:28:01'],[4,6,4078,'10:01:21'],[9,4,831,'11:09:58'],[28,14,134,'11:28:35'],[5,15,0,'11:34:16'],"
16091,"[2,15,9,'09:23:40'],[2,13,391,'09:23:58'],[5,5,6411,'09:32:38'],[8,6,501,'11:19:58'],[15,15,0,'11:30:15'],"
16094,"[4,15,8,'08:49:50'],[5,13,321,'08:50:08'],[18,5,92,'08:58:27'],[17,4,1370,'08:59:59'],[22,5,963,'09:26:36'],[5,5,62,'09:49:24'],[3,5,1524,'09:51:25'],[10,20,86,'10:21:13'],[15,15,0,'10:24:51'],"
16100,"[2,15,10,'08:58:20'],[3,13,299,'08:58:40'],[24,8,2150,'09:12:09'],[23,10,2554,'09:48:35'],[5,3,1868,'10:41:21'],[26,7,860,'11:17:29'],[15,15,0,'11:34:53'],"
16102,"[2,15,11,'08:37:00'],[3,13,298,'08:37:21'],[16,11,785,'08:46:54'],[24,7,2687,'09:02:12'],[22,7,2463,'09:47:16'],[2,2,2095,'10:40:44'],[21,5,625,'11:23:54'],[27,14,122,'11:36:27'],[21,5,882,'11:40:57'],[17,15,0,'11:57:55'],"
16110,"[0,13,9,'09:31:00'],[3,13,223,'09:31:26'],[4,5,5149,'09:37:30'],[7,5,959,'11:03:50'],[15,15,0,'11:22:41'],"
16111,"[4,15,8,'08:00:50'],[19,1,10379,'08:07:20'],[10,23,1563,'11:04:26'],[11,22,60,'11:30:29'],[19,1,2776,'11:35:43'],[15,15,0,'12:24:19'],"
16115,"[0,13,9,'09:34:20'],[4,13,237,'09:34:52'],[2,3,2891,'09:41:18'],[6,9,1075,'10:30:54'],[4,3,1895,'10:50:44'],[6,6,508,'11:24:11'],[15,15,0,'11:34:53'],"
16119,"[2,15,10,'08:51:10'],[4,13,311,'08:51:38'],[11,5,77,'08:58:42'],[21,12,63,'09:06:20'],[23,9,5086,'09:08:13'],[3,2,2433,'10:42:46'],[11,5,109,'11:25:50'],[7,8,466,'11:28:33'],[25,7,929,'11:40:50'],[15,15,0,'11:59:22'],"
16121,"[0,13,9,'09:17:50'],[5,13,137,'09:18:42'],[6,2,88,'09:22:31'],[7,6,363,'09:24:26'],[5,3,3610,'09:31:09'],[10,4,175,'10:31:54'],[2,3,2860,'10:36:19'],[15,15,0,'11:27:53'],"
16127,"[0,13,9,'08:53:50'],[4,13,283,'08:54:26'],[9,29,1792,'09:01:07'],[16,10,1936,'09:32:43'],[23,7,1198,'10:06:51'],[23,14,795,'10:30:24'],[7,5,580,'10:46:49'],[25,7,1747,'11:00:12'],[15,15,0,'11:32:13'],"
16132,"[0,13,8,'08:47:00'],[3,13,285,'08:47:24'],[18,11,291,'08:54:58'],[17,9,2300,'08:59:59'],[17,6,2156,'09:38:33'],[18,7,920,'10:14:29'],[21,15,690,'10:31:39'],[10,4,187,'10:46:22'],[6,2,167,'10:50:12'],[24,9,1802,'10:58:07'],[28,15,137,'11:29:32'],[17,10,122,'11:34:47'],[26,7,927,'11:39:42'],[17,15,0,'11:58:06'],"
16134,"[0,13,9,'09:01:00'],[5,13,300,'09:02:19'],[6,11,735,'09:07:34'],[9,6,739,'09:20:40'],[4,5,4571,'09:33:48'],[10,4,173,'10:51:16'],[6,6,255,'10:54:34'],[17,15,0,'11:00:34'],"
16136,"[2,15,10,'08:57:40'],[4,13,409,'08:58:10'],[23,8,2113,'09:10:26'],[28,15,339,'09:47:40'],[21,10,1987,'09:54:52'],[18,9,2312,'10:29:17'],[21,6,1307,'11:09:42'],[28,15,420,'11:34:59'],[15,15,0,'11:43:50'],"
16137,"[4,15,9,'09:30:20'],[3,13,480,'09:30:39'],[2,4,4680,'09:42:29'],[6,5,433,'11:02:06'],[7,3,219,'11:09:30'],[15,15,0,'11:17:04'],"
16139,"[2,15,10,'08:37:40'],[5,13,246,'08:38:23'],[28,14,215,'08:45:24'],[16,6,561,'08:51:18'],[3,27,8633,'09:05:06'],[15,15,0,'11:31:07'],"
16142,"[4,15,9,'09:16:20'],[2,13,250,'09:16:49'],[11,4,98,'09:23:31'],[8,10,65,'09:26:24'],[3,7,6174,'09:31:05'],[11,4,208,'11:15:31'],[8,5,170,'11:19:29'],[15,15,0,'11:25:33'],"
16143,"[4,15,10,'09:00:40'],[4,13,324,'09:01:05'],[26,9,1852,'09:11:47'],[28,15,223,'09:44:06'],[20,8,2134,'09:50:05'],[5,15,0,'10:28:47'],"
16149,"[2,15,10,'09:24:10'],[5,13,324,'09:24:45'],[4,4,6535,'09:32:14'],[10,4,390,'11:22:19'],[5,15,0,'11:31:12'],"
16155,"[2,15,9,'08:33:30'],[5,13,384,'08:34:05'],[11,20,77,'08:43:22'],[21,13,722,'08:47:57'],[22,5,2833,'09:00:56'],[23,9,2493,'09:49:56'],[28,14,289,'10:33:10'],[5,3,70,'10:43:47'],[3,3,1768,'10:45:51'],[23,6,814,'11:21:55'],[10,20,179,'11:40:00'],[26,7,377,'11:47:42'],[15,15,0,'11:56:26'],"
16156,"[2,15,8,'09:44:20'],[5,13,448,'09:44:51'],[7,2,379,'09:53:30'],[22,6,1198,'10:04:01'],[8,11,1628,'10:27:21'],[17,10,2053,'10:55:46'],[16,9,972,'11:35:57'],[15,15,0,'11:52:49'],"
16157,"[2,15,11,'08:30:40'],[3,13,298,'08:31:01'],[16,2,1317,'08:39:02'],[2,26,5052,'09:05:27'],[22,14,441,'10:35:28'],[10,5,75,'10:45:44'],[15,15,0,'10:49:04'],"
16159,"[2,15,10,'08:50:00'],[3,13,210,'08:50:19'],[27,15,148,'08:57:41'],[23,9,2404,'09:01:05'],[2,5,2810,'09:46:49'],[11,5,110,'10:36:29'],[6,3,165,'10:38:54'],[8,3,121,'10:41:48'],[7,8,269,'10:44:30'],[24,9,2083,'10:57:36'],[10,5,69,'11:36:40'],[26,5,887,'11:43:02'],[27,15,91,'11:59:38'],[5,15,0,'12:04:16'],"
